Check-In Date,Check-Out Date,Hotel Name,Price($),Rating,Number of Reviews
28-05-2019,31-05-2019,The Boro Hotel,$169,4.2/5,781
28-05-2019,31-05-2019,Red Lion Inn & Suites Long Island City,$111,3.8/5,"1,959"
28-05-2019,31-05-2019,Hyatt Place Flushing/LaGuardia Airport,$369,4.2/5,829
28-05-2019,31-05-2019,Hotel Nirvana,$102,3.8/5,258
28-05-2019,31-05-2019,Howard Johnson by Wyndham Long Island City,$108,3.5/5,"1,313"
28-05-2019,31-05-2019,Ramada by Wyndham Flushing Queens,$156,3.6/5,782
28-05-2019,31-05-2019,Lic Plaza Hotel,$129,4.2/5,29
28-05-2019,31-05-2019,Giorgio Hotel,$32,3.8/5,433
28-05-2019,31-05-2019,Hotel Vetiver,$98,3.7/5,"1,174"
28-05-2019,31-05-2019,EVEN Hotel Brooklyn,$216,4.5/5,"1,153"
28-05-2019,31-05-2019,Novotel New York Times Square,$301,4.4/5,"4,754"
28-05-2019,31-05-2019,Queens Hotel,$136,3.7/5,46
28-05-2019,31-05-2019,Feather Factory,$124,4.1/5,477
28-05-2019,31-05-2019,Opera House Hotel,$152,4.5/5,"2,010"
28-05-2019,31-05-2019,Best Western Plus Plaza Hotel,$163,4.0/5,"2,944"
28-05-2019,31-05-2019,The Park Ave North,$97,3.8/5,326
28-05-2019,31-05-2019,Z NYC Hotel,$173,4.0/5,"2,003"
28-05-2019,31-05-2019,Sheraton LaGuardia East Hotel,$326,4.0/5,482
28-05-2019,31-05-2019,Cozy Apartment in Queens,$140,5.0/5,1 review)
28-05-2019,31-05-2019,Holiday Inn Express Laguardia Airport,$172,3.9/5,901
28-05-2019,31-05-2019,Wyndham Garden LaGuardia South,$219,4.2/5,613
28-05-2019,31-05-2019,Microtel Inn by Wyndham Long Island City,$114,4.3/5,135
28-05-2019,31-05-2019,The Box House Hotel,$169,4.6/5,"1,228"
28-05-2019,31-05-2019,The Marmara Manhattan,$286,4.2/5,823
28-05-2019,31-05-2019,Holiday Inn - Long Island City - Manhattan View,$179,4.2/5,"1,587"
28-05-2019,31-05-2019,Quality Inn,$105,3.9/5,516
28-05-2019,31-05-2019,Voyage Hotel,$96,3.9/5,121
28-05-2019,31-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$149,4.3/5,347
28-05-2019,31-05-2019,Comfort Inn & Suites near Stadium,$139,4.3/5,418
28-05-2019,31-05-2019,Wyndham Garden Long Island City,$155,3.9/5,"1,378"
28-05-2019,31-05-2019,Westgate New York Grand Central,$232,3.9/5,636
28-05-2019,01-06-2019,Crowne Plaza JFK Airport New York City,$227,3.7/5,"1,266"
28-05-2019,01-06-2019,LaGuardia Plaza Hotel,$197,4.1/5,"2,171"
28-05-2019,01-06-2019,ibis Styles New York LaGuardia Airport,$157,4.3/5,"1,023"
28-05-2019,01-06-2019,Hotel De Point,$162,3.9/5,403
28-05-2019,01-06-2019,Aloft New York LaGuardia Airport,$227,3.5/5,"2,037"
28-05-2019,01-06-2019,The Parc Hotel,$161,3.9/5,949
28-05-2019,01-06-2019,EVEN Hotel Brooklyn,$204,4.5/5,"1,153"
28-05-2019,01-06-2019,Comfort Inn LaGuardia Airport - 83rd St,$160,3.7/5,"1,190"
28-05-2019,01-06-2019,John Hotel,$137,4.1/5,627
28-05-2019,01-06-2019,Marco LaGuardia Hotel,$154,4.1/5,966
28-05-2019,01-06-2019,Grandview Hotel New York,$117,4.2/5,331
28-05-2019,01-06-2019,Hampton Inn New York - LaGuardia Airport,$277,4.2/5,"1,296"
28-05-2019,01-06-2019,Flushing Central Hotel,$130,3.6/5,459
28-05-2019,01-06-2019,Prince Flushing Hotel,$140,3.5/5,370
28-05-2019,01-06-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$182,4.1/5,"1,169"
28-05-2019,01-06-2019,The One Boutique Hotel,$152,3.6/5,340
28-05-2019,01-06-2019,The Paper Factory Hotel,$150,4.2/5,"1,570"
28-05-2019,01-06-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$197,4.3/5,728
28-05-2019,01-06-2019,Hyatt Place Flushing/LaGuardia Airport,$352,4.2/5,829
28-05-2019,01-06-2019,Ramada by Wyndham Flushing Queens,$161,3.6/5,782
28-05-2019,02-06-2019,Crowne Plaza JFK Airport New York City,$234,3.7/5,"1,266"
28-05-2019,02-06-2019,ibis Styles New York LaGuardia Airport,$161,4.3/5,"1,023"
28-05-2019,02-06-2019,Aloft New York LaGuardia Airport,$227,3.5/5,"2,037"
28-05-2019,02-06-2019,Hotel De Point,$173,3.9/5,403
28-05-2019,02-06-2019,Comfort Inn LaGuardia Airport - 83rd St,$168,3.7/5,"1,190"
28-05-2019,02-06-2019,Hampton Inn New York - LaGuardia Airport,$267,4.2/5,"1,296"
28-05-2019,02-06-2019,EVEN Hotel Brooklyn,$208,4.5/5,"1,153"
28-05-2019,02-06-2019,The Parc Hotel,$165,3.9/5,949
28-05-2019,02-06-2019,John Hotel,$140,4.1/5,627
28-05-2019,02-06-2019,Marco LaGuardia Hotel,$157,4.1/5,966
28-05-2019,02-06-2019,Grandview Hotel New York,$121,4.2/5,331
28-05-2019,02-06-2019,Flushing Central Hotel,$132,3.6/5,459
28-05-2019,02-06-2019,Prince Flushing Hotel,$143,3.5/5,370
28-05-2019,02-06-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$185,4.1/5,"1,169"
28-05-2019,02-06-2019,The One Boutique Hotel,$150,3.6/5,340
28-05-2019,02-06-2019,Hyatt Place Flushing/LaGuardia Airport,$307,4.2/5,829
28-05-2019,02-06-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$209,4.3/5,728
28-05-2019,02-06-2019,Ramada by Wyndham Flushing Queens,$164,3.6/5,782
28-05-2019,02-06-2019,The Paper Factory Hotel,$171,4.2/5,"1,570"
28-05-2019,02-06-2019,The Boro Hotel,$189,4.2/5,781
02-06-2019,03-06-2019,Holiday Inn Express - New York City Chelsea,$139,4.1/5,"2,167"
02-06-2019,03-06-2019,LaGuardia Plaza Hotel,$179,4.1/5,"2,189"
02-06-2019,03-06-2019,ibis Styles New York LaGuardia Airport,$179,4.3/5,"1,029"
02-06-2019,03-06-2019,Comfort Inn LaGuardia Airport - 83rd St,$130,3.7/5,"1,197"
02-06-2019,03-06-2019,Aloft New York LaGuardia Airport,$199,3.5/5,"2,037"
02-06-2019,03-06-2019,Hampton Inn New York - LaGuardia Airport,$195,4.2/5,"1,300"
02-06-2019,03-06-2019,Holiday Inn Express Brooklyn,$129,3.7/5,"1,326"
02-06-2019,03-06-2019,Hotel De Point,$149,4.0/5,405
02-06-2019,03-06-2019,Marco LaGuardia Hotel,$149,4.1/5,967
02-06-2019,03-06-2019,John Hotel,$139,4.1/5,634
02-06-2019,03-06-2019,Grandview Hotel New York,$119,4.2/5,334
02-06-2019,03-06-2019,Asiatic Hotel by LaGuardia Airport,$137,4.0/5,931
02-06-2019,03-06-2019,The Parc Hotel,$169,3.9/5,950
02-06-2019,03-06-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$149,4.2/5,"1,172"
02-06-2019,03-06-2019,Flushing Central Hotel,$125,3.6/5,462
02-06-2019,03-06-2019,Prince Flushing Hotel,$135,3.5/5,370
02-06-2019,03-06-2019,The One Boutique Hotel,$134,3.6/5,341
02-06-2019,03-06-2019,Holiday Inn LaGuardia Airport,$199,3.8/5,"1,065"
02-06-2019,03-06-2019,Hyatt Place Flushing/LaGuardia Airport,$239,4.2/5,831
02-06-2019,03-06-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$179,4.3/5,729
02-06-2019,03-06-2019,The Boro Hotel,$129,4.2/5,782
02-06-2019,03-06-2019,Ramada by Wyndham Flushing Queens,$146,3.6/5,785
02-06-2019,03-06-2019,The Paper Factory Hotel,$139,4.2/5,"1,573"
02-06-2019,03-06-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$309,4.5/5,318
02-06-2019,03-06-2019,Holiday Inn Express Laguardia Airport,$141,3.9/5,901
02-06-2019,03-06-2019,Hotel Nirvana,$100,3.8/5,258
02-06-2019,03-06-2019,Wyndham Garden LaGuardia South,$179,4.2/5,615
02-06-2019,03-06-2019,Sheraton LaGuardia East Hotel,$289,4.0/5,482
02-06-2019,03-06-2019,Holiday Inn Express-Bronx,$179,4.1/5,158
02-06-2019,03-06-2019,Holiday Inn Express & Suites Jersey City North - Hoboken,$149,4.4/5,226
02-06-2019,03-06-2019,Queens Hotel,$139,3.7/5,46
02-06-2019,03-06-2019,Hotel Vetiver,$110,3.7/5,"1,177"
02-06-2019,03-06-2019,Lic Plaza Hotel,$129,4.1/5,32
02-06-2019,03-06-2019,Red Lion Inn & Suites Long Island City,$109,3.8/5,"1,967"
02-06-2019,03-06-2019,Giorgio Hotel,$39,3.8/5,437
02-06-2019,03-06-2019,Howard Johnson by Wyndham Long Island City,$145,3.5/5,"1,325"
02-06-2019,03-06-2019,Holiday Inn - Long Island City - Manhattan View,$149,4.2/5,"1,590"
02-06-2019,03-06-2019,Z NYC Hotel,$158,4.0/5,"2,004"
02-06-2019,03-06-2019,Best Western Plus Plaza Hotel,$180,4.0/5,"2,948"
02-06-2019,03-06-2019,Feather Factory,$153,4.1/5,482
02-06-2019,03-06-2019,Bentley Hotel,$149,3.9/5,"4,893"
02-06-2019,03-06-2019,Comfort Inn & Suites LaGuardia Airport,$161,3.9/5,780
02-06-2019,03-06-2019,Four Points by Sheraton Long Island City Queensboro Bridge,$129,4.1/5,"1,173"
02-06-2019,03-06-2019,Courtyard by Marriott New York Manhattan/Upper East Side,$149,4.1/5,"2,130"
02-06-2019,03-06-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$129,4.3/5,347
02-06-2019,03-06-2019,Microtel Inn by Wyndham Long Island City,$139,4.3/5,141
02-06-2019,03-06-2019,Voyage Hotel,$110,3.9/5,123
02-06-2019,03-06-2019,The Local,$59,4.3/5,440
02-06-2019,03-06-2019,Ravel Hotel Trademark Collection by Wyndham,$110,3.7/5,"1,660"
02-06-2019,03-06-2019,Comfort Inn & Suites near Stadium,$164,4.3/5,419
