Check-In Date,Check-Out Date,Hotel Name,Price($),Rating,Number of Reviews
07-05-2019,11-05-2019,Hampton Inn Madison Square Garden,"1,096",8.7/10,"1,222"
07-05-2019,11-05-2019,Holiday Inn Manhattan 6th Ave - Chelsea,"1,036",7.5/10,"1,617"
07-05-2019,11-05-2019,Cachet Boutique Hotel NYC,"1,071",7.8/10,"1,060"
07-05-2019,11-05-2019,Sheraton Tribeca New York Hotel,"1,606",8.1/10,"2,541"
07-05-2019,11-05-2019,DoubleTree by Hilton - Chelsea,"1,201",7.8/10,"1,269"
07-05-2019,11-05-2019,The Allen Hotel,995,8.5/10,976
07-05-2019,11-05-2019,Aloft Manhattan Downtown - Financial District,"1,399",8.4/10,"1,230"
07-05-2019,11-05-2019,"Park South, a Joie de Vivre Hotel","1,240",8.7/10,914
07-05-2019,11-05-2019,Days Hotel by Wyndham on Broadway NYC,591,6.6/10,"4,984"
07-05-2019,11-05-2019,Hampton Inn Manhattan/Downtown- Financial District,"1,156",8.3/10,775
07-05-2019,11-05-2019,DoubleTree by Hilton Metropolitan New York City,"1,556",7.7/10,"3,492"
07-05-2019,11-05-2019,"Hudson New York, Central Park",986,7.1/10,"11,727"
07-05-2019,11-05-2019,Hotel Mela Times Square,836,7.9/10,"1,226"
07-05-2019,11-05-2019,"Night Hotel Theater District, Times Square","1,144",7.9/10,586
07-05-2019,11-05-2019,Pod Times Square,817,8.6/10,"11,258"
07-05-2019,11-05-2019,Moxy NYC Downtown,"1,300",8.8/10,380
07-05-2019,11-05-2019,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,"1,436",8.8/10,"1,543"
07-05-2019,11-05-2019,Hyatt Place New York/Midtown-South,"1,116",8.6/10,"3,640"
07-05-2019,11-05-2019,The Watson Hotel,860,7.8/10,"12,351"
07-05-2019,11-05-2019,DoubleTree by Hilton New York Times Square South,"1,046",7.4/10,"1,298"
07-05-2019,11-05-2019,Flatiron Hotel,"1,076",7.1/10,568
07-05-2019,11-05-2019,Park Central,948,7.9/10,"4,673"
07-05-2019,11-05-2019,Paramount Hotel Times Square,662,6.8/10,"4,619"
07-05-2019,11-05-2019,Row NYC at Times Square,590,7.2/10,"11,241"
07-05-2019,11-05-2019,Hotel Belleclaire,"1,042",7.9/10,"3,235"
07-05-2019,11-05-2019,The Redbury New York,946,8.1/10,"3,024"
07-05-2019,11-05-2019,Freehand New York,"1,636",8.8/10,"1,156"
07-05-2019,11-05-2019,Holiday Inn Express New York City Chelsea,"1,196",8.2/10,"2,292"
07-05-2019,11-05-2019,Park West Hotel,898,6.7/10,"1,195"
07-05-2019,11-05-2019,Millennium Hilton New York One UN Plaza,"1,356",8.4/10,"3,959"
07-05-2019,11-05-2019,Hotel 309,566,6.5/10,"1,570"
07-05-2019,11-05-2019,Windsor Hotel,691,6.2/10,899
07-05-2019,11-05-2019,Fairfield Inn by Marriott New York Manhattan/Financial District,"1,376",8.3/10,"2,890"
07-05-2019,11-05-2019,Lord & Moris - Times Square Hotel,794,7.7/10,755
07-05-2019,11-05-2019,Hotel Hayden New York,"1,022",8.2/10,"1,211"
07-05-2019,11-05-2019,Hilton New York Fashion District,"1,121",8.2/10,"1,327"
07-05-2019,11-05-2019,Staybridge Suites - Times Square - New York City,922,8.1/10,"3,227"
07-05-2019,11-05-2019,Empire Hotel,"1,197",7.6/10,"3,715"
07-05-2019,11-05-2019,Westgate New York Grand Central,"1,355",7.6/10,"1,614"
07-05-2019,11-05-2019,"LIFE Hotel, NoMad",965,8.1/10,"1,702"
07-05-2019,11-05-2019,Bentley Hotel,"1,216",7.9/10,"1,868"
07-05-2019,11-05-2019,Stewart Hotel,833,7.7/10,"4,007"
07-05-2019,11-05-2019,Four Points by Sheraton New York Downtown,"1,406",8.0/10,"3,383"
07-05-2019,11-05-2019,SoHo Garden Hotel,850,7.8/10,"1,866"
07-05-2019,11-05-2019,Holiday Inn Express - Times Square,962,7.8/10,"2,189"
07-05-2019,11-05-2019,Best Western Bowery Hanbee Hotel,867,8.2/10,"1,103"
07-05-2019,11-05-2019,Night Hotel Times Square,872,7.5/10,"2,346"
07-05-2019,11-05-2019,The Hotel @ Fifth Avenue,"1,019",8.0/10,"6,984"
07-05-2019,11-05-2019,Chelsea Cabins,314,7.4/10,"3,149"
07-05-2019,11-05-2019,YOTEL New York Times Square,969,8.2/10,"4,468"
07-05-2019,11-05-2019,"The Bernic Hotel New York City,Tapestry Collection by Hilton","1,216",8.6/10,"1,655"
07-05-2019,11-05-2019,Hyatt Herald Square New York,"1,116",8.3/10,"1,677"
07-05-2019,11-05-2019,Hotel Boutique at Grand Central,"1,626",8.7/10,"2,061"
07-05-2019,11-05-2019,Courtyard by Marriott Times Square West,"1,186",8.7/10,"2,003"
07-05-2019,11-05-2019,Hilton Garden Inn New York Times Square South,"1,292",8.7/10,"1,968"
07-05-2019,11-05-2019,Holiday Inn Express - Times Square South,"1,416",8.3/10,"2,385"
07-05-2019,11-05-2019,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,"1,119",8.3/10,991
07-05-2019,11-05-2019,Marrakech Hotel on Broadway,588,6.8/10,"2,963"
07-05-2019,11-05-2019,Holiday Inn Express - Wall Street,"1,366",8.1/10,713
07-05-2019,11-05-2019,Millennium Premier New York Times Square,"1,363",8.2/10,728
07-05-2019,11-05-2019,Dream Midtown,"1,058",8.1/10,"1,902"
07-05-2019,11-05-2019,Crowne Plaza Times Square,940,8.2/10,"7,148"
07-05-2019,11-05-2019,Hilton Garden Inn Central Park South,"1,322",8.3/10,"3,696"
07-05-2019,11-05-2019,Heritage Hotel New York City,922,7.2/10,"3,073"
07-05-2019,11-05-2019,La Quinta by Wyndham New York City Central Park,797,7.6/10,"3,418"
07-05-2019,11-05-2019,Belnord Hotel,825,8.0/10,"3,878"
07-05-2019,11-05-2019,Hudson River Hotel,856,7.0/10,"1,457"
07-05-2019,11-05-2019,Wellington Hotel,725,7.8/10,"6,644"
07-05-2019,11-05-2019,Hotel 91,705,7.5/10,"1,600"
07-05-2019,11-05-2019,Four Points by Sheraton Manhattan SoHo Village,"1,255",8.1/10,"1,185"
07-05-2019,11-05-2019,Holiday Inn Wall Street,"1,228",8.1/10,493
07-05-2019,11-05-2019,Courtyard New York Manhattan/Upper East Side,"1,666",8.1/10,803
07-05-2019,11-05-2019,Courtyard by Marriott New York Manhattan/Central Park,"1,716",8.2/10,"5,921"
07-05-2019,11-05-2019,Embassy Suites By Hilton New York Midtown Manhattan,"1,680",8.3/10,617
07-05-2019,11-05-2019,Hotel 48LEX New York,"1,289",8.4/10,892
07-05-2019,11-05-2019,Hilton Garden Inn Times Square Central,"1,156",8.3/10,"1,218"
07-05-2019,11-05-2019,Hampton Inn Manhattan - Times Square South,813,8.4/10,"1,451"
07-05-2019,11-05-2019,Four Points by Sheraton Midtown - Times Square,"1,320",8.4/10,"2,966"
07-05-2019,11-05-2019,Hampton Inn Manhattan Chelsea,"1,156",8.5/10,830
07-05-2019,11-05-2019,U Hotel Fifth Avenue,753,8.3/10,"1,539"
07-05-2019,11-05-2019,"Hotel Shocard, New York",905,8.3/10,"1,682"
07-05-2019,11-05-2019,Hilton Garden Inn West 35th Street,"1,604",8.6/10,"2,097"
07-05-2019,11-05-2019,Hampton Inn Manhattan-Times Square North,968,8.3/10,"1,629"
07-05-2019,11-05-2019,Aliz Hotel Times Square,"1,040",8.5/10,"1,333"
07-05-2019,11-05-2019,Broadway Hotel & Hostel,228,7.0/10,"3,342"
07-05-2019,11-05-2019,Fitzpatrick Grand Central,"1,092",9.0/10,603
07-05-2019,11-05-2019,InterContinental New York Times Square,"1,110",8.0/10,"2,976"
07-05-2019,11-05-2019,Courtyard by Marriott New York Manhattan/ Fifth Avenue,"1,836",8.0/10,274
07-05-2019,11-05-2019,"The Lexington Hotel, Autograph Collection","1,230",8.1/10,"2,212"
07-05-2019,11-05-2019,The Gregory,"1,276",7.9/10,"1,643"
07-05-2019,11-05-2019,The Time New York,"1,229",8.2/10,"1,983"
07-05-2019,11-05-2019,Shelburne Hotel & Suites by Affinia,"1,215",8.1/10,597
07-05-2019,11-05-2019,Millennium Times Square New York,"1,258",7.7/10,"3,603"
07-05-2019,11-05-2019,Parker New York,"1,493",7.8/10,588
07-05-2019,11-05-2019,Lombardy Hotel,"1,998",8.6/10,"1,049"
07-05-2019,11-05-2019,Crowne Plaza HY36 Midtown Manhattan,"1,106",8.7/10,687
07-05-2019,11-05-2019,Kimpton Hotel Eventi,"1,496",8.7/10,689
07-05-2019,11-05-2019,Hotel Hugo,"1,404",8.1/10,"1,085"
07-05-2019,11-05-2019,"The Langham, New York, Fifth Avenue","2,185",9.2/10,"1,106"
07-05-2019,11-05-2019,MOXY NYC Times Square,"1,456",8.5/10,"5,735"
07-05-2019,11-05-2019,1 Hotel Central Park,"2,365",8.9/10,"1,276"
07-05-2019,11-05-2019,Hilton Garden Inn New York/Tribeca,"1,483",8.3/10,661
07-05-2019,11-05-2019,"The Beekman, a Thompson Hotel","2,196",9.2/10,"2,532"
07-05-2019,11-05-2019,Park Terrace Hotel on Bryant Park,"1,890",9.1/10,109
07-05-2019,11-05-2019,W New York - Times Square,"1,754",7.9/10,"1,739"
07-05-2019,11-05-2019,Courtyard New York Manhattan/Midtown East,"1,093",8.3/10,676
07-05-2019,11-05-2019,The Roger,"1,270",8.3/10,"1,074"
07-05-2019,11-05-2019,Hampton Inn Times Square Central,"1,206",8.9/10,"2,236"
07-05-2019,11-05-2019,Gramercy Park Hotel,"2,138",8.4/10,324
07-05-2019,11-05-2019,Times Square EDITION,"1,678",9.3/10,10
07-05-2019,11-05-2019,Q&A Residential Hotel,"1,286",9.1/10,384
07-05-2019,11-05-2019,Tiffini,"1,300",8.7/10,153
07-05-2019,11-05-2019,Mr C Seaport,"1,400",8.9/10,105
07-05-2019,11-05-2019,Mondrian Park Avenue,"1,541",8.4/10,545
07-05-2019,11-05-2019,The Kimpton Muse Hotel,"1,466",8.8/10,715
07-05-2019,11-05-2019,HI NYC Hostel,251,8.4/10,"11,995"
07-05-2019,11-05-2019,Moxy NYC Chelsea,"1,433",8.7/10,113
07-05-2019,11-05-2019,The Mark New York,"2,930",9.0/10,260
07-05-2019,11-05-2019,Central Park West Hostel,240,6.3/10,"1,841"
07-05-2019,11-05-2019,Bowery Grand Hotel,224,5.0/10,"2,187"
07-05-2019,11-05-2019,The Bowery House,366,6.5/10,"2,492"
07-05-2019,11-05-2019,Chelsea Cabins,314,7.4/10,"3,152"
07-05-2019,11-05-2019,Vanderbilt YMCA,439,7.3/10,"5,654"
07-05-2019,11-05-2019,Jazz on Columbus Circle Hostel,255,7.9/10,"3,634"
07-05-2019,11-05-2019,Gramercy Superior Apartments,"1,026",6.3/10,44
07-05-2019,11-05-2019,Central Park Studios,504,7.6/10,113
07-05-2019,11-05-2019,U.S. Pacific Hotel,755,6.4/10,"1,863"
07-05-2019,11-05-2019,Colonial House Inn,673,8.3/10,426
07-05-2019,12-05-2019,Hotel Pennsylvania,640,5.6/10,"40,753"
07-05-2019,12-05-2019,The Roosevelt Hotel,998,7.1/10,"1,323"
07-05-2019,12-05-2019,The Mansfield Hotel,837,7.6/10,769
07-05-2019,12-05-2019,Moxy NYC Downtown,"1,531",8.8/10,380
07-05-2019,12-05-2019,Holiday Inn Manhattan 6th Ave - Chelsea,"1,265",7.5/10,"1,617"
07-05-2019,12-05-2019,Sheraton Tribeca New York Hotel,"1,910",8.1/10,"2,541"
07-05-2019,12-05-2019,Westgate New York Grand Central,"1,572",7.6/10,"1,614"
07-05-2019,12-05-2019,Aloft Manhattan Downtown - Financial District,"1,516",8.4/10,"1,230"
07-05-2019,12-05-2019,"Park South, a Joie de Vivre Hotel","1,390",8.7/10,914
07-05-2019,12-05-2019,The Roger,"1,474",8.3/10,"1,074"
07-05-2019,12-05-2019,Days Hotel by Wyndham on Broadway NYC,666,6.6/10,"4,984"
07-05-2019,12-05-2019,DoubleTree by Hilton Metropolitan New York City,"1,945",7.7/10,"3,492"
07-05-2019,12-05-2019,"Hudson New York, Central Park","1,043",7.1/10,"11,727"
07-05-2019,12-05-2019,Hotel Mela Times Square,995,7.9/10,"1,226"
07-05-2019,12-05-2019,"Night Hotel Theater District, Times Square","1,324",7.9/10,586
07-05-2019,12-05-2019,Hampton Inn Manhattan/Downtown- Financial District,"1,435",8.3/10,775
07-05-2019,12-05-2019,Pod Times Square,987,8.6/10,"11,258"
07-05-2019,12-05-2019,The Watson Hotel,"1,035",7.8/10,"12,351"
07-05-2019,12-05-2019,DoubleTree by Hilton New York Times Square South,"1,283",7.4/10,"1,298"
07-05-2019,12-05-2019,Flatiron Hotel,"1,244",7.1/10,568
07-05-2019,12-05-2019,Park Central,"1,094",7.9/10,"4,673"
07-05-2019,12-05-2019,Paramount Hotel Times Square,806,6.8/10,"4,619"
07-05-2019,12-05-2019,Row NYC at Times Square,725,7.2/10,"11,241"
07-05-2019,12-05-2019,The Redbury New York,"1,095",8.1/10,"3,024"
07-05-2019,12-05-2019,Hyatt Place New York/Midtown-South,"1,395",8.6/10,"3,640"
07-05-2019,12-05-2019,Hampton Inn Madison Square Garden,"1,635",8.7/10,"1,222"
07-05-2019,12-05-2019,Holiday Inn Express New York City Chelsea,"1,405",8.2/10,"2,292"
07-05-2019,12-05-2019,Chelsea Cabins,406,7.4/10,"3,152"
07-05-2019,12-05-2019,Park West Hotel,"1,058",6.7/10,"1,195"
07-05-2019,12-05-2019,Freehand New York,"1,975",8.8/10,"1,156"
07-05-2019,12-05-2019,Hotel 309,705,6.5/10,"1,570"
07-05-2019,12-05-2019,Windsor Hotel,839,6.2/10,899
07-05-2019,12-05-2019,Millennium Hilton New York One UN Plaza,"1,545",8.4/10,"3,959"
07-05-2019,12-05-2019,Lord & Moris - Times Square Hotel,923,7.7/10,755
07-05-2019,12-05-2019,Hotel Hayden New York,"1,197",8.2/10,"1,211"
07-05-2019,12-05-2019,Cachet Boutique Hotel NYC,"1,322",7.8/10,"1,060"
07-05-2019,12-05-2019,Hilton New York Fashion District,"1,795",8.2/10,"1,327"
07-05-2019,12-05-2019,DoubleTree by Hilton - Chelsea,"1,490",7.8/10,"1,269"
07-05-2019,12-05-2019,Staybridge Suites - Times Square - New York City,"1,142",8.1/10,"3,227"
07-05-2019,12-05-2019,Empire Hotel,"1,391",7.6/10,"3,715"
07-05-2019,12-05-2019,"LIFE Hotel, NoMad","1,088",8.1/10,"1,702"
07-05-2019,12-05-2019,Bentley Hotel,"1,475",7.9/10,"1,868"
07-05-2019,12-05-2019,Stewart Hotel,977,7.7/10,"4,007"
07-05-2019,12-05-2019,"Club Quarters Hotel, Opposite Rockefeller Center","1,625",8.1/10,"2,038"
07-05-2019,12-05-2019,Four Points by Sheraton New York Downtown,"1,615",8.0/10,"3,383"
07-05-2019,12-05-2019,SoHo Garden Hotel,999,7.8/10,"1,866"
07-05-2019,12-05-2019,Holiday Inn Express - Times Square,"1,231",7.8/10,"2,189"
07-05-2019,12-05-2019,Best Western Bowery Hanbee Hotel,"1,030",8.2/10,"1,103"
07-05-2019,12-05-2019,Night Hotel Times Square,"1,004",7.5/10,"2,346"
08-05-2019,10-05-2019,Aloft Manhattan Downtown - Financial District,618,8.4/10,"1,228"
08-05-2019,10-05-2019,Hilton Garden Inn New York/Midtown Park Avenue,590,8.5/10,"1,646"
08-05-2019,10-05-2019,Hyatt Union Square New York,"1,238",8.7/10,499
08-05-2019,10-05-2019,Andaz Wall Street-a concept by Hyatt,958,8.7/10,683
08-05-2019,10-05-2019,The Gatsby Hotel,568,7.8/10,340
08-05-2019,10-05-2019,Bentley Hotel,618,7.9/10,"1,868"
08-05-2019,10-05-2019,Hampton Inn Manhattan-Times Square North,468,8.3/10,"1,631"
08-05-2019,10-05-2019,AKA Wall Street,880,9.3/10,779
08-05-2019,10-05-2019,Hotel Mimosa,436,8.5/10,935
08-05-2019,10-05-2019,Sofitel New York,878,8.6/10,"1,236"
08-05-2019,10-05-2019,"LIFE Hotel, NoMad",688,8.1/10,"1,702"
08-05-2019,10-05-2019,Lord & Moris - Times Square Hotel,458,7.7/10,758
08-05-2019,10-05-2019,Courtyard by Marriott Times Square West,638,8.7/10,"2,003"
08-05-2019,10-05-2019,Hotel Boutique at Grand Central,638,8.7/10,"2,061"
08-05-2019,10-05-2019,Seton Hotel,770,8.4/10,"1,542"
08-05-2019,10-05-2019,MOXY NYC Times Square,558,8.5/10,"5,753"
08-05-2019,10-05-2019,The Redbury New York,448,8.1/10,"3,028"
08-05-2019,10-05-2019,"The New Yorker, A Wyndham Hotel",448,7.9/10,"8,301"
08-05-2019,10-05-2019,InterContinental New York Barclay Hotel,"1,048",8.7/10,"2,278"
08-05-2019,10-05-2019,"Club Quarters Hotel, Opposite Rockefeller Center",640,8.1/10,"2,041"
08-05-2019,10-05-2019,Novotel New York Times Square,658,8.4/10,"3,030"
08-05-2019,10-05-2019,Flatiron Hotel,658,7.1/10,570
08-05-2019,10-05-2019,Sheraton Tribeca New York Hotel,918,8.1/10,"2,541"
08-05-2019,10-05-2019,Hilton Garden Inn Times Square,497,8.3/10,"1,934"
08-05-2019,10-05-2019,Hampton Inn Manhattan - Times Square South,458,8.4/10,"1,457"
08-05-2019,10-05-2019,The Dominick Hotel,950,8.6/10,"1,260"
08-05-2019,10-05-2019,Heritage Hotel New York City,508,7.2/10,"3,067"
08-05-2019,10-05-2019,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,608,8.4/10,"4,195"
08-05-2019,10-05-2019,Concorde Hotel New York,774,9.0/10,907
08-05-2019,10-05-2019,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,758,8.5/10,884
08-05-2019,10-05-2019,Holiday Inn Express - Times Square South,648,8.3/10,"2,385"
08-05-2019,10-05-2019,Hyatt Centric Times Square New York,768,8.6/10,"4,285"
08-05-2019,10-05-2019,"The Paul Hotel NYC-Chelsea, an Ascend Hotel Collection Member",558,7.9/10,"1,313"
08-05-2019,10-05-2019,Empire Hotel,838,7.6/10,"3,717"
08-05-2019,10-05-2019,Hotel Wales,701,8.1/10,951
08-05-2019,10-05-2019,U Hotel Fifth Avenue,448,8.3/10,"1,540"
08-05-2019,10-05-2019,Holiday Inn Manhattan Financial District,648,8.2/10,"2,441"
08-05-2019,10-05-2019,La Quinta by Wyndham New York City Central Park,458,7.6/10,"3,418"
08-05-2019,10-05-2019,The Roxy Hotel Tribeca,848,8.9/10,"1,228"
08-05-2019,10-05-2019,Holiday Inn New York City - Times Square,599,8.3/10,857
08-05-2019,10-05-2019,Arlo NoMad,610,8.7/10,"3,016"
08-05-2019,10-05-2019,"Distrikt Hotel New York City, Tapestry Collection by Hilton",468,8.2/10,"1,483"
08-05-2019,10-05-2019,The Assemblage John Street,873,9.1/10,279
08-05-2019,10-05-2019,Moxy NYC Downtown,664,8.8/10,382
08-05-2019,10-05-2019,Staybridge Suites - Times Square - New York City,558,8.1/10,"3,232"
08-05-2019,10-05-2019,Kimpton Ink48 Hotel,688,8.7/10,643
08-05-2019,10-05-2019,"The Lexington Hotel, Autograph Collection",700,8.1/10,"2,212"
08-05-2019,10-05-2019,Hotel Belleclaire,494,7.9/10,"3,237"
08-05-2019,10-05-2019,InterContinental New York Times Square,560,8.0/10,"2,983"
08-05-2019,10-05-2019,"The Pierre, A Taj Hotel, New York","1,152",8.9/10,410
08-05-2019,11-05-2019,Hotel Pennsylvania,395,5.6/10,"40,753"
08-05-2019,11-05-2019,The Mansfield Hotel,537,7.6/10,771
08-05-2019,11-05-2019,Pod Times Square,577,8.6/10,"11,289"
08-05-2019,11-05-2019,"Night Hotel Theater District, Times Square",720,7.9/10,586
08-05-2019,11-05-2019,Hyatt Place New York/Midtown-South,987,8.6/10,"3,640"
08-05-2019,11-05-2019,The Hotel @ New York City,697,7.7/10,"3,902"
08-05-2019,11-05-2019,Millennium Hilton New York One UN Plaza,"1,437",8.4/10,"3,966"
08-05-2019,11-05-2019,TRYP by Wyndham Times Square South,807,8.1/10,"2,719"
08-05-2019,11-05-2019,Westgate New York Grand Central,908,7.6/10,"1,617"
08-05-2019,11-05-2019,Best Western Bowery Hanbee Hotel,785,8.2/10,"1,103"
08-05-2019,11-05-2019,Fairfield Inn & Suites by Marriott New York Manhattan/Fifth Avenue,687,8.4/10,"1,282"
08-05-2019,11-05-2019,The Roosevelt Hotel,602,7.1/10,"1,323"
08-05-2019,11-05-2019,Hampton Inn Manhattan/Downtown- Financial District,707,8.3/10,775
08-05-2019,11-05-2019,Days Hotel by Wyndham on Broadway NYC,389,6.6/10,"4,984"
08-05-2019,11-05-2019,The GEM Hotel - Chelsea,794,7.7/10,"1,732"
08-05-2019,11-05-2019,The Manhattan at Times Square,506,6.8/10,"6,277"
08-05-2019,11-05-2019,The Maxwell New York City,827,7.9/10,"1,192"
08-05-2019,11-05-2019,DoubleTree by Hilton Metropolitan New York City,"1,077",7.7/10,"3,500"
08-05-2019,11-05-2019,Hotel Mela Times Square,487,7.9/10,"1,226"
08-05-2019,11-05-2019,Moxy NYC Downtown,749,8.8/10,380
08-05-2019,11-05-2019,Econo Lodge Times Square,647,7.3/10,674
08-05-2019,11-05-2019,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,915,8.8/10,"1,543"
08-05-2019,11-05-2019,Hampton Inn Madison Square Garden,797,8.7/10,"1,222"
08-05-2019,11-05-2019,SoHo 54,524,7.9/10,687
08-05-2019,11-05-2019,Citadines Connect Fifth Avenue New York,614,8.4/10,"1,534"
08-05-2019,11-05-2019,Fairfield Inn & Suites New York Manhattan/Downtown East,667,8.4/10,752
08-05-2019,11-05-2019,"Staypineapple, an Artful Hotel New York",838,9.3/10,45
08-05-2019,11-05-2019,EVEN Hotel New York - Midtown East 44th,837,8.6/10,"1,672"
08-05-2019,11-05-2019,DoubleTree by Hilton New York Times Square South,661,7.4/10,"1,302"
08-05-2019,11-05-2019,Flatiron Hotel,779,7.1/10,568
08-05-2019,11-05-2019,DoubleTree by Hilton NYC - Financial District,719,7.9/10,"3,117"
08-05-2019,11-05-2019,Holiday Inn Manhattan 6th Ave - Chelsea,757,7.5/10,"1,617"
08-05-2019,11-05-2019,Park Central,665,7.9/10,"4,673"
08-05-2019,11-05-2019,Paramount Hotel Times Square,519,6.8/10,"4,619"
08-05-2019,11-05-2019,Row NYC at Times Square,404,7.2/10,"11,258"
08-05-2019,11-05-2019,"The New Yorker, A Wyndham Hotel",597,7.9/10,"8,291"
08-05-2019,11-05-2019,Hotel Belleclaire,711,7.9/10,"3,237"
08-05-2019,11-05-2019,The Redbury New York,597,8.1/10,"3,024"
08-05-2019,11-05-2019,The Watson Hotel,636,7.8/10,"12,351"
08-05-2019,11-05-2019,CITY ROOMS NYC - Chelsea,412,8.1/10,826
08-05-2019,11-05-2019,Hotel St. James,912,8.1/10,875
08-05-2019,11-05-2019,Fairfield Inn by Marriott New York Manhattan/Financial District,787,8.3/10,"2,890"
08-05-2019,11-05-2019,Holiday Inn Express New York City Chelsea,777,8.2/10,"2,295"
08-05-2019,11-05-2019,Midtown Convention Center Hotel NYC,616,6.5/10,"2,841"
08-05-2019,11-05-2019,Park West Hotel,495,6.7/10,"1,195"
08-05-2019,11-05-2019,Hotel 309,607,6.5/10,"1,575"
08-05-2019,11-05-2019,Windsor Hotel,501,6.2/10,900
08-05-2019,11-05-2019,The Allen Hotel,556,8.5/10,976
08-05-2019,11-05-2019,YOTEL New York Times Square,582,8.2/10,"4,472"
08-05-2019,11-05-2019,"Distrikt Hotel New York City, Tapestry Collection by Hilton",607,8.2/10,"1,483"
08-05-2019,11-05-2019,"The Bernic Hotel New York City,Tapestry Collection by Hilton",777,8.6/10,"1,653"
08-05-2019,11-05-2019,Hyatt Herald Square New York,987,8.3/10,"1,678"
08-05-2019,11-05-2019,Aloft Manhattan Downtown - Financial District,652,8.4/10,"1,228"
08-05-2019,11-05-2019,Hotel Boutique at Grand Central,"1,067",8.7/10,"2,061"
08-05-2019,11-05-2019,Courtyard by Marriott Times Square West,787,8.7/10,"2,003"
08-05-2019,11-05-2019,The Frederick Hotel,"1,222",8.5/10,"1,509"
08-05-2019,11-05-2019,Club Quarters Hotel Wall Street,827,8.4/10,"1,974"
08-05-2019,11-05-2019,Club Quarters Hotel Midtown - Times Square,"1,127",8.3/10,"1,336"
08-05-2019,11-05-2019,Lord & Moris - Times Square Hotel,591,7.7/10,758
08-05-2019,11-05-2019,Hotel Hayden New York,684,8.2/10,"1,210"
08-05-2019,11-05-2019,Doubletree By Hilton New York Times Square West,807,8.0/10,"4,455"
08-05-2019,11-05-2019,"The Paul Hotel NYC-Chelsea, an Ascend Hotel Collection Member",897,7.9/10,"1,313"
08-05-2019,11-05-2019,Cassa Hotel Times Square,779,7.9/10,"3,792"
08-05-2019,11-05-2019,Hotel 32 32,692,8.1/10,"1,011"
08-05-2019,11-05-2019,Cachet Boutique Hotel NYC,616,7.8/10,"1,061"
08-05-2019,11-05-2019,Staybridge Suites - Times Square - New York City,643,8.1/10,"3,232"
08-05-2019,11-05-2019,Empire Hotel,950,7.6/10,"3,717"
08-05-2019,11-05-2019,"LIFE Hotel, NoMad",702,8.1/10,"1,702"
08-05-2019,11-05-2019,Bentley Hotel,877,7.9/10,"1,868"
